Date,lag_01,lag_02,lag_03,x_01,x_02,y_01,y_02,y_03,y_04,y_05,y_06,y_07
4/24/2012,-0.185296966,-0.291857181,-0.966178907,-0.210624209,-0.3572732,-0.439318479,-0.074066979,-0.21720072,-0.224184619,-0.043420972,-0.287073906,-2.645450472
4/25/2012,-0.10540516,-0.213740867,-0.670087558,-0.404965938,-0.288041833,-0.307167758,-0.069004737,-0.268152659,-0.240010423,-0.042843225,-0.20706467,-1.876249884
4/26/2012,-0.145506879,-0.212439385,-0.453540928,-0.303894297,-0.30655662,-0.356606751,-0.058979147,-0.228241619,-0.22406192,-0.048105868,-0.218020668,-1.879120194
4/27/2012,-0.165074984,-0.266762479,-0.491097599,-0.253290618,-0.33279171,-0.401794046,-0.037844076,-0.171186263,-0.203896572,-0.040071348,-0.231970797,-2.227326852
4/30/2012,-0.257421192,-0.515085701,-1.403794246,-0.279239661,-0.400063514,-0.534843421,-0.053832473,-0.324188641,-0.286324885,-0.04332857,-0.383701302,-2.839805976
5/1/2012,-0.097069683,-0.171416811,0.026884729,-0.357688614,-0.280611333,-0.368106172,-0.05924602,-0.210762394,-0.217668304,-0.042027962,-0.216545463,-1.133218872
5/2/2012,-0.14122518,-0.119405769,-1.158027253,1.997610901,-0.147166367,-0.503560446,-0.085705772,-0.16813195,-0.193744667,-0.043730538,-0.299653817,-4.262638606
5/3/2012,-0.16087217,-0.081189212,-0.756993539,1.630202208,-0.128258167,-0.522624292,-0.064571415,-0.09894538,-0.241816062,-0.047366304,-0.263007065,-3.027234012
5/4/2012,-0.157300326,-0.247836253,-1.332395687,1.390891271,-0.077192066,-0.488793018,-0.098693981,-0.191840701,-0.238178146,-0.041946598,-0.287550081,-2.956150732
5/7/2012,-0.152701643,-0.11776751,-0.433884168,1.253272805,-0.187708722,-0.50145311,-0.108728078,-0.127844417,-0.357203945,-0.044415056,-0.295951221,-2.386465562
5/8/2012,-0.229189571,-0.266340492,-1.449068065,0.989951665,-0.234581132,-0.587946103,-0.122679713,-0.203219051,-0.294323037,-0.04252382,-0.32234676,-3.236472419
5/9/2012,-0.175851298,-0.207482424,-0.865424208,1.215176799,-0.172291786,-0.558599866,-0.081015887,-0.140463017,-0.249274608,-0.044937545,-0.321102908,-3.347026503
5/10/2012,-0.192324052,-0.151934241,-0.339820765,1.144328371,-0.157589728,-0.377382508,-0.14182821,-0.146107579,-0.2563515,-0.04741138,-0.233139655,-2.117200998
5/11/2012,-0.224963532,-0.197576026,-0.218479486,0.56914866,-0.180267519,-0.387199599,-0.146513875,-0.103888156,-0.426825447,-0.040810062,-0.19104076,-1.92758739
5/14/2012,-0.223310307,-0.331789454,-0.361307788,0.45658599,-0.176603838,-0.470440636,-0.120522421,-0.003389321,-0.315133188,-0.04334016,-0.293424777,-2.942559133
5/15/2012,-0.316348767,-0.461813677,-0.811466279,0.059449278,-0.146029813,-0.344457625,-0.161165562,0.095233207,-0.40598881,-0.044033378,-0.247707873,-2.348351476
5/16/2012,-0.300682738,-0.395421306,0.084545778,-0.614643424,-0.254886004,-0.269024592,-0.163447666,0.112037139,-0.434533561,-0.04516273,-0.247130915,-0.981678392
5/17/2012,-0.320105691,-0.474248663,-0.951074234,-0.349792755,-0.237041784,-0.400001985,-0.176122967,0.048487231,-0.281224773,-0.046057988,-0.265761467,-2.080355395
5/18/2012,-0.236375052,-0.398508173,-1.095142615,-0.501128071,-0.290890601,-0.642980878,-0.140752117,0.127221942,-0.18363329,-0.040881085,-0.26573207,-2.616142773
5/21/2012,-0.236429745,-0.430371257,-1.983263043,0.243011477,-0.323490315,-0.712072043,-0.16875313,0.022985085,-0.294066194,-0.043453194,-0.365560212,-4.112766127
5/22/2012,-0.190775982,-0.179733869,0.188120025,-1.030831499,-0.261580408,-0.428602286,-0.189611586,0.05776822,-0.259590061,-0.041971543,-0.167040315,-1.391058107
5/23/2012,-0.226637717,-0.372604031,-1.273570806,-0.328436188,-0.221144577,-0.533092818,-0.162378665,0.155560884,-0.290231066,-0.04479262,-0.301328896,-3.514822465
5/24/2012,-0.172884997,-0.223691471,-0.506102881,-0.470327578,-0.185684529,-0.476205357,-0.194754393,-0.102100954,-0.251868139,-0.049162338,-0.223870999,-2.836980674
5/25/2012,-0.156107318,-0.292431946,-0.737008617,-0.357564961,-0.246773467,-0.523073367,-0.152767051,-0.034958889,-0.219629648,-0.035702007,-0.199656132,-2.65198664
5/29/2012,-0.110796515,-0.222540634,0.477789686,-0.782661719,-0.199234733,-0.150155718,-0.180439785,-0.009704877,-0.209760857,-0.03833699,-0.019503527,-0.720007583
5/30/2012,-0.242781921,-0.466777899,0.026643453,-0.934314724,-0.144892102,-0.291655031,-0.130992836,0.049637501,-0.226347569,-0.041389275,-0.081086187,-1.941967508
5/31/2012,-0.321383733,-0.327700451,-0.378044294,-1.896038931,-0.286317298,-0.108398913,-0.141135723,-0.417423673,-0.465465014,-0.046670229,0.038243837,-0.59997083
6/1/2012,-0.374016408,-0.656334694,-1.770718679,-1.388016537,-0.401354233,-0.668189463,-0.153727111,-0.469595501,-0.34853195,-0.040965593,-0.183448426,-2.922275245
6/4/2012,-0.252155545,-0.450046506,-2.095138221,-1.442377378,-0.108258826,-0.561707026,-0.119143383,-0.273774084,-0.192215829,-0.04289614,-0.060862768,-3.263538934
6/5/2012,-0.307834182,-0.529975439,-2.564495485,-0.732828292,-0.318946637,-0.484577563,-0.129347167,-0.350609842,-0.240870325,-0.043811731,-0.219541107,-3.926733398
6/6/2012,-0.189113594,-0.267235098,-1.526875909,-0.402059845,-0.338784387,-0.411453906,-0.117324066,-0.221474573,-0.191039884,-0.042491568,-0.079350155,-3.004353269
6/7/2012,-0.278416388,-0.429345699,-1.323135679,-0.85874883,-0.360796067,-0.526122478,-0.107438207,-0.257234838,-0.268752454,-0.046311766,-0.121458841,-2.656434589
6/8/2012,-0.235670081,-0.302482991,-0.333224255,-0.707157139,-0.227790319,-0.254719498,-0.140146255,-0.245331689,-0.235676287,-0.040787168,-0.010685515,-1.857957416
6/11/2012,-0.413894927,-0.724697313,-2.15933334,-1.114075943,-0.294333898,-0.48834793,-0.177047939,-0.365139642,-0.364748426,-0.044597372,-0.233648855,-1.066569666
6/12/2012,-0.217529621,-0.315105286,-0.537287969,-0.750071305,-0.260060022,-0.404742165,-0.138193041,-0.126649378,-0.217201363,-0.042293288,0.016720017,1.608403171
6/13/2012,-0.292720824,-0.50531573,-1.330046496,-0.697398108,-0.247116488,-0.430824276,-0.152735096,-0.225200272,-0.255113565,-0.044504985,-0.138159507,0.972811954
6/14/2012,-0.159492362,-0.213313637,-0.554463381,-0.727520439,-0.283877062,-0.48111806,-0.116396502,-0.143555579,-0.08418233,-0.044821724,-0.070549393,0.871385607
6/15/2012,-0.296372176,-0.449255905,-0.665363436,-0.637499313,-0.320870999,-0.377645385,-0.075500682,-0.254630032,-0.235759246,-0.038096394,-0.178003129,-0.024370001
6/18/2012,-0.244342883,-0.398113613,-1.349802374,0.090346677,-0.323186923,-0.498291967,-0.084362116,-0.379838185,-0.117529967,-0.042307496,-0.178340806,-0.487168439
6/19/2012,-0.253214944,-0.338085355,-0.436414135,-0.107157788,-0.362831309,-0.581258715,-0.081122294,-0.406745109,-0.296061244,-0.042605545,-0.23887898,-0.11496854
6/20/2012,-0.134330051,-0.158363601,-0.375620188,-0.246430018,-0.183340092,-0.151694744,-0.09671791,-0.42378267,-0.287825368,-0.041045456,-0.103937896,0.818326173
6/21/2012,-0.224218839,-0.395927798,-2.129747066,-0.43163633,-0.371304104,-0.469865675,0.004164617,-0.314771564,-0.239433883,-0.047682863,-0.198753681,-0.876291155
6/22/2012,-0.126101271,-0.16626186,-0.260186882,-0.482759286,-0.12835293,0.040103566,-0.04179147,-0.307346979,-0.156708916,-0.039187412,-0.0306964,1.488660845
6/25/2012,-0.234994672,-0.384567612,-1.595731512,-0.335220602,-0.272504697,-0.583076258,-0.083861817,-0.117464687,-0.267345775,-0.044016456,-0.190919213,-0.23588445
6/26/2012,-0.184122278,-0.264786773,-0.931777736,-0.160193907,-0.258248156,-0.256353451,-0.077172064,-0.362813064,-0.245296531,-0.043604712,-0.083421814,0.174168525
6/27/2012,-0.164329828,-0.167888675,-0.781517587,-0.2539239,-0.213850935,-0.344020843,-0.063172879,-0.379579957,-0.185522538,-0.040518444,-0.062806164,0.19596221
6/28/2012,-0.209503668,-0.280405023,-4.584303294,-1.602633967,-0.637399747,-1.010441218,0.003135634,-0.789463341,-0.29088191,-0.045169013,-0.494219371,-2.859363305
6/29/2012,-0.178727726,-0.000687707,-2.273383088,-1.474619957,-0.431393507,-0.402881063,-0.046315287,-0.620952055,-0.177517411,-0.041762339,-0.245161234,-0.685250493
7/2/2012,-0.276561651,-0.290213631,-3.669376646,-1.571877693,-0.491725211,-0.724149113,-0.038972695,-0.688375997,-0.309579631,-0.044540042,-0.432229829,-2.179657079
7/3/2012,-0.192153934,-0.112301629,-2.639955644,-1.558436474,-0.482916325,-0.550569745,-0.032838089,-0.643542475,-0.217265674,-0.039266122,-0.240738257,-1.369335924
7/5/2012,-0.212652296,-0.12732464,-2.123273383,-1.428570384,-0.348362807,-0.259472234,0.039571031,-0.535430794,-0.201086262,-0.046909905,-0.207977511,-0.947379031
7/6/2012,-0.240286652,-0.194519194,-1.7667911,-1.389910955,-0.347712768,-0.254416497,-0.043329316,-0.554963356,-0.230100912,-0.038223979,-0.209706207,-0.75148115
7/9/2012,-0.214252874,-0.120477286,-1.662043297,-1.245253192,-0.240625949,-0.095861865,-0.044250384,-0.545008157,-0.236714839,-0.044091707,-0.267672348,-1.184347619
7/10/2012,-0.225023758,-0.186135492,-2.270978186,-1.373015591,-0.319454663,-0.243948715,-0.004215783,-0.528099149,-0.176052179,-0.042187602,-0.275728885,-1.283857398
7/11/2012,-0.222998313,-0.169309156,-1.965145045,-1.436010838,-0.336688383,-0.265966802,-0.013129759,-0.49113922,-0.137670705,-0.044013028,-0.217288923,-0.720165233
7/12/2012,-0.184614441,-0.187652375,-2.751690104,-1.307857845,-0.285872846,-0.514726581,-0.03885649,-0.575262041,-0.239888821,-0.045586322,-0.233794002,-1.62824548
7/13/2012,-0.14404956,-0.082421591,-1.991424061,-1.0705274,-0.25027989,-0.124160336,-0.02077962,-0.403053222,-0.172510177,-0.033215219,-0.130319625,-0.488312478
7/16/2012,-0.205609205,-0.228049256,-2.099590564,-1.106161368,-0.26507364,-0.424687971,-0.046952027,-0.557381158,-0.2861336,-0.043412407,-0.297741499,-1.336934974
7/17/2012,-0.072818333,0.05787458,-0.915286287,-0.818803936,-0.19749622,-0.123944587,-0.024967125,-0.405767279,-0.129636827,-0.037427029,-0.152575346,-0.522067991
7/18/2012,-0.213152725,-0.239140492,-1.34345331,-0.696432165,-0.249680306,-0.309697694,-0.024475709,-0.422233588,-0.15295914,-0.040736623,-0.199620589,-0.99352886
7/19/2012,-0.219510629,-0.166457903,-0.727947884,-0.988560843,-0.176807586,0.003169943,-0.011764961,-0.420025862,-0.203524364,-0.045728567,-0.11043815,-0.278712911
7/20/2012,-0.322502047,-0.367315933,-2.086520432,-1.336436527,-0.141862262,-0.102512962,-0.040849766,-0.37372349,-0.253327082,-0.040800697,-0.120070202,-0.569456119
7/23/2012,-0.263837169,-0.225572504,-1.302518541,-0.964477823,-0.181951334,-0.116197465,-0.030928512,-0.315607877,-0.228607902,-0.043464666,-0.141564424,-0.083028823
7/24/2012,-0.248910309,-0.242956248,-1.263656357,-1.050838826,-0.172116661,-0.200177354,-0.035010487,-0.286225129,-0.204593394,-0.041686786,-0.153145786,-0.28863136
7/25/2012,-0.193991149,-0.19098537,-1.620574146,-0.680158,-0.21498666,-0.219252031,-0.035828834,-0.390598883,-0.161692498,-0.041587498,-0.184426169,-0.502102409
7/26/2012,-0.278679245,-0.438888507,-2.981236949,-0.319650992,-0.293215442,-0.545614951,-0.016442991,-0.306959889,-0.200558887,-0.046362765,-0.422088176,-4.70355516
7/27/2012,-0.175683418,-0.02431361,1.045027524,-0.766396945,0.014139264,0.544001247,-0.021752132,-0.067587285,-0.082536065,-0.037171613,0.3081346,2.938760167
7/30/2012,-0.14986746,-0.071041028,0.275576539,-1.256649133,-0.017359998,0.43046004,-0.007376089,-0.230535794,-0.127590668,-0.038485346,0.198614885,0.561698235
7/31/2012,-0.390589047,-0.457438679,-0.433524803,-0.659191392,-0.076786867,0.145748876,-0.079453686,-0.294272029,-0.277301776,-0.03901668,0.004466303,-0.328647008
8/1/2012,-0.253720039,-0.112595813,0.925551945,-0.90615276,0.055444596,0.213259381,-0.064321951,-0.192726792,-0.194028813,-0.040027914,0.189835728,1.278990546
8/2/2012,-0.387111597,-0.497212595,-1.885432898,-0.972186407,-0.156962756,-0.095686077,-0.056454345,-0.242907111,-0.255685477,-0.045232993,-0.056147775,-1.864977539
8/3/2012,-0.147298956,-0.066347287,-0.144239995,0.030373205,-0.08797309,0.065404833,-0.044496693,-0.247082595,-0.140405778,-0.039469741,0.069541515,-1.571214297
8/6/2012,-0.38071794,-0.4435008,-1.062606581,-0.581566579,-0.252830663,-0.181886103,-0.09249595,-0.477019702,-0.281669815,-0.044826144,-0.198642982,-2.990990496
8/7/2012,-0.302977235,-0.301685784,-1.296975186,-0.746028428,-0.172326749,-0.034049717,-0.092395926,-0.398824053,-0.25944396,-0.043047926,-0.189851151,-2.388468566
8/8/2012,-0.236535702,-0.211330428,-1.289858658,-0.282384766,-0.236727162,-0.182494138,-0.076827483,-0.384937703,-0.1336814,-0.044016977,-0.208623368,-2.317129499
8/9/2012,-0.193175116,-0.113906069,-0.986505733,-0.501067816,-0.163892306,-0.126153449,-0.034979043,-0.274268365,-0.154513037,-0.042882376,-0.147960337,-1.92826318
8/10/2012,-0.196827148,-0.16090802,-0.955808615,-0.280208196,-0.244535756,-0.237306374,-0.066726079,-0.271904225,-0.201628648,-0.039853977,-0.108317079,-1.964226076
8/13/2012,-0.295729784,-0.389824146,-2.29887876,-0.136136963,-0.336449978,-0.35945151,-0.074844309,-0.393432004,-0.118504796,-0.040723591,-0.29287371,-3.895229943
8/14/2012,-0.307007283,-0.438560306,-2.66760911,-0.763882521,-0.427649211,-0.576389866,-0.085758335,-0.442438379,-0.342617556,-0.041362442,-0.420845341,-4.966408189
8/15/2012,-0.269786996,-0.285446632,-2.164645214,-0.556725258,-0.348853387,-0.417039944,-0.074359293,-0.39292177,-0.335815475,-0.041931947,-0.386358835,-3.646468081
8/16/2012,-0.21782175,-0.106498323,-1.066386293,-0.426020195,-0.251888737,-0.310471028,-0.059839066,-0.263252351,-0.191300259,-0.046192246,-0.333326886,-2.213256018
8/17/2012,-0.217762324,-0.146505964,-1.592617922,-0.034930861,-0.242697636,-0.347931614,-0.054072508,-0.305691027,-0.178651452,-0.039791553,-0.3016488,-2.107416277
8/20/2012,-0.234224697,-0.121002212,-1.380355667,-0.125254248,-0.348110294,-0.417833484,-0.069098207,-0.331477609,-0.265915336,-0.043758317,-0.337707299,-1.991863438
8/21/2012,-0.085393775,0.1098654,-0.673654645,-0.681152899,-0.180186189,-0.006095668,-0.016229885,-0.159353616,-0.067379358,-0.039028474,-0.089907533,-0.998731396
8/22/2012,-0.162632963,-0.051791288,-0.355619081,-0.78827004,-0.225655967,-0.17112401,-0.039307794,-0.226035586,-0.134703272,-0.041175217,-0.230494674,-1.520192472
8/23/2012,-0.283779273,-0.278925863,-1.258686862,-0.881768305,-0.344551125,-0.431430283,0.024848424,-0.495936834,-0.229489404,-0.045923121,-0.293369775,-2.360302813
8/24/2012,-0.068302298,-0.089619272,-0.970651436,-2.120996905,-0.48759172,-1.041964652,-0.058965566,-0.45722748,-0.169020511,-0.040379594,-0.143614195,1.041025125
8/27/2012,-0.119250538,-0.136546763,-1.234064487,-2.362388467,-0.479744599,-1.07012866,-0.062455862,-0.505999388,-0.218266321,-0.042022034,-0.218122788,0.333408991
8/28/2012,-0.143456985,-0.294622105,-1.456646479,-2.133682407,-0.473055496,-1.153514436,-0.095038822,-0.579024585,-0.256277424,-0.043175032,-0.265190672,-0.493860762
8/29/2012,-0.038409498,-0.164041915,-0.660581372,-1.938439654,-0.316936751,-0.834848231,-0.039581137,-0.385665821,-0.131810313,-0.038281362,-0.141938932,0.178663912
8/30/2012,-0.013427329,-0.081464912,-0.198782296,-1.909537715,-0.21634408,-0.616753577,-0.029073536,-0.433646319,-0.026670059,-0.046555922,-0.0558016,0.723864948
8/31/2012,-0.222050794,-0.405550449,-0.72966355,-1.692566884,-0.392221721,-0.709233619,-0.061346732,-0.480131291,-0.240391301,-0.038842755,-0.261533098,-0.070421471
9/4/2012,-0.11333944,-0.282290744,-0.673758784,-1.639205773,-0.345749829,-0.748538392,-0.059920975,-0.477518498,-0.229337387,-0.042545076,-0.230177977,-0.871088477
9/5/2012,-0.151476421,-0.407565798,-1.72742669,-1.591787628,-0.408192869,-0.953977094,-0.086654123,-0.635985079,-0.269459459,-0.043940413,-0.380321169,-1.738661222
9/6/2012,0.084598277,0.016876131,-1.106525437,-1.314079094,-0.333096196,-0.552715653,0.017682122,-0.187895973,-0.092749296,-0.045566361,-0.179634181,-0.693440647
9/7/2012,-0.060649626,-0.245145447,-1.041536378,-1.267866769,-0.388339106,-0.819584614,-0.055076177,-0.472139727,-0.199592345,-0.036424166,-0.254793732,-0.768289379
9/10/2012,-0.046147283,-0.248940869,-0.956725352,-1.062168386,-0.34935968,-0.759860436,-0.049892584,-0.513994852,-0.129622907,-0.042055124,-0.25632802,-0.69209266
9/11/2012,-0.062811735,-0.328314496,-1.510839705,-1.029756084,-0.385589022,-0.927188904,-0.069831501,-0.656739414,-0.242808056,-0.041266813,-0.331611539,-2.04991124
9/12/2012,0.035075702,-0.115084649,-1.51394345,-1.103040467,0.170389843,-0.067387831,-0.020101651,-0.370889585,0.067703492,-0.039719748,-0.170994998,-1.314234494
9/13/2012,-0.109183372,-0.403546417,-1.481203014,-0.860468778,-0.379230559,-0.684977561,-0.045023322,-0.624714481,-0.012195904,-0.045391418,-0.383249001,-2.207186908
9/14/2012,-0.109219661,-0.238271758,0.097053378,-1.181916879,-0.354691348,-0.533726971,-0.060484206,-0.442142614,-0.200798224,-0.037100669,-0.080566455,0.46062591
9/17/2012,-0.079401105,-0.253792318,-0.361154149,-1.208481532,-0.279314243,-0.589662341,-0.075100853,-0.424976259,-0.195477145,-0.04324048,-0.119960912,0.193125096
9/18/2012,-0.041149245,-0.182501168,0.008127805,-1.284005384,-0.250876598,-0.368348418,-0.064016967,0.13488139,-0.125186295,-0.042551367,-0.136831978,0.390923858
9/19/2012,-0.127986872,-0.293664687,0.212258552,-1.521347465,-0.165089018,-0.386267177,-0.065833097,-0.370694835,-0.202974658,-0.041562749,-0.122950636,0.163317183
9/20/2012,-0.04436538,-0.138138882,-0.306270578,-1.270955042,-0.152754312,-0.179343591,-0.044341408,-0.385285921,-0.166025817,-0.045598836,-0.024849427,-0.494146675
9/21/2012,-0.070724646,-0.152206482,0.204323123,-1.433475858,-0.157383023,0.003988225,-0.052267344,-0.824248281,-0.187015939,-0.037859337,-0.124802667,0.141250934
9/24/2012,-0.197268164,-0.194093093,-2.171496245,-0.679202339,-0.072039859,0.306087512,-0.063849101,-0.050595012,-0.165730792,-0.040625234,0.087283283,0.610220502
9/25/2012,-0.223198749,-0.183288305,-1.357850234,-1.678865503,-0.168723305,0.178773156,-0.069298335,-0.02412782,-0.21704299,-0.03899777,0.080776217,1.225751169
9/26/2012,-0.169825319,-0.202921203,-2.014698089,-0.525835645,-0.139417985,-0.317498823,-0.025246449,-0.030683471,-0.111880268,-0.036615821,-0.009099817,-0.255268248
9/27/2012,-0.137465644,-0.123824105,-0.927955818,-0.591130268,-0.191826008,-0.213230064,-0.049748463,0.012240611,-0.114033663,-0.042776133,0.052340934,0.319193431
9/28/2012,-0.226211781,-0.191288077,-1.053023635,-0.605994384,-0.054700076,0.136616828,-0.049138871,-0.03503259,-0.18928653,-0.042789116,0.003531406,0.83062338
10/1/2012,-0.189736804,-0.150690577,-0.584250163,-0.700862478,-0.105215114,0.064307247,-0.05757599,-0.037681851,-0.110271888,-0.043316072,0.054901941,0.380717675
10/2/2012,-0.177225761,-0.175512624,-1.205389302,-0.609392593,-0.142006857,-0.370487387,0.006319187,0.051700314,-0.114674335,-0.039584666,0.032357239,0.037920245
10/3/2012,-0.160266186,-0.232961858,-1.966676843,-0.487697349,-0.232704172,-0.494386452,-0.061692976,-0.069642025,-0.146108252,-0.044452379,-0.035869418,-0.756495911
10/4/2012,-0.225332216,-0.279815276,-1.939780511,-0.601987681,-0.189169352,-0.234424261,-0.079469265,-0.19003663,-0.291748371,-0.049872219,-0.118302683,-1.691142428
10/5/2012,-0.203143721,-0.230967965,-1.482287673,-0.68880478,-0.182381475,-0.218824416,-0.046885292,-0.040312511,-0.196828537,-0.042804632,0.043395615,-0.26553654
10/8/2012,-0.197773091,-0.168553485,-0.891676451,-0.67478924,-0.215621598,-0.389314263,-0.035418662,0.0743906,-0.226047737,-0.035958492,0.016035094,0.342660627
10/9/2012,-0.239133195,-0.210112023,-0.781933648,-0.889412181,-0.170546342,-0.078490852,-0.049298047,-0.087658651,-0.23391127,-0.042319703,-0.016347379,0.384374658
10/10/2012,-0.154794111,-0.124962796,-0.81548362,-0.882371063,-0.107769254,-0.063388949,-0.045362845,-0.087002222,-0.140065516,-0.042909353,-0.048880115,0.341394974
10/11/2012,-0.167704079,-0.122249483,-1.156440564,-1.081969301,-0.218962064,-0.312483237,-0.018960355,-0.100975666,-0.189898756,-0.046996413,-0.054741242,0.259297525
10/12/2012,-0.125024955,-0.114016452,-1.620554255,-0.70635394,-0.256274206,-0.407327764,-0.03513087,-0.073340681,-0.173256991,-0.036064009,-0.025776438,0.082848257
10/15/2012,-0.185350047,-0.22940525,-1.703532701,-0.603165893,-0.270633608,-0.425792953,-0.032022379,-0.114114167,-0.14636665,-0.04389027,-0.150659464,-1.050833641
10/16/2012,-0.250375521,-0.325622733,-1.545663305,-0.525572806,-0.350994929,-0.514805323,-0.067331137,-0.296553373,-0.246269345,-0.043090299,-0.289364436,-1.133250649
10/17/2012,-0.145328164,-0.171195772,-1.145383473,-0.580112558,-0.387060404,-0.517859752,-0.054608368,-0.141626043,-0.113298217,-0.04213396,-0.109099998,-0.091577646
10/18/2012,-0.156035688,-0.124052484,-0.540789296,-0.847870467,-0.148475201,-0.127932057,-0.073822347,-0.071297921,-0.143690358,-0.045386712,-0.061467969,1.132812788
10/19/2012,-0.260890869,-0.366824066,-1.50385625,-0.387527876,-0.356332903,-0.462529384,-0.059802576,-0.176125685,-0.227506173,-0.038536982,-0.161279091,-0.4805234
10/22/2012,-0.17636274,-0.315116676,-1.004040354,0.639703675,0.060397946,0.019149176,-0.038466756,-0.111283873,-0.199708874,-0.042181873,-0.218371105,-1.470876612
10/23/2012,-0.136339638,-0.237317995,-0.793639747,0.876176286,-0.019187906,-0.168694153,-0.018075384,-0.10691283,-0.05769855,-0.042069395,-0.240264713,-2.385224216
10/24/2012,-0.25956025,-0.458842628,-1.516566798,0.787258658,-0.143422987,-0.331466166,-0.09145442,-0.355607627,-0.397081797,-0.043214755,-0.408995368,-2.310144471
10/25/2012,-0.06186433,-0.048019549,-0.19533093,0.466314147,0.034206966,0.028554442,-0.062436698,-0.213107417,-0.080111072,-0.044410969,-0.134215311,-0.304906474
10/26/2012,-0.168295089,-0.26643155,-0.134216183,0.49935336,0.00890224,-0.041116081,-0.038151302,-0.07425272,-0.166277183,-0.039674693,-0.156188105,-0.908783358
10/29/2012,-0.162010648,-0.268048169,-0.661437381,0.514362838,-0.034758431,-0.163954486,-0.042291058,-0.142999811,-0.201436997,-0.041684533,-0.242156256,-1.377681213
10/30/2012,-0.100227268,-0.102297433,-0.21046966,0.494768448,-0.068426263,-0.017768916,-0.064547038,-0.058160741,-0.131534697,-0.039344833,-0.152971934,-0.782928653
10/31/2012,-0.140872892,-0.351282254,-1.157170119,0.625051566,-0.225002549,-0.310149658,-0.046564977,-0.112359819,-0.211128056,-0.040616184,-0.313248796,-1.355948864
11/1/2012,-0.11608646,-0.244412684,-0.623700348,0.638323337,-0.067730632,-0.099764679,-0.028276381,-0.087019708,-0.238742534,-0.046494467,-0.251750221,1.000081956
11/2/2012,-0.11994108,-0.176517587,-0.368556075,0.418324455,-0.030082271,-0.142935104,-0.028302581,-0.000513665,-0.150336648,-0.038882843,-0.120661011,-1.445754582
11/5/2012,-0.261953977,-0.48520732,-1.394403785,0.632192554,-0.262341766,-0.552516954,-0.085575698,-0.252786541,-0.314028927,-0.042327284,-0.326028906,-0.79721791
11/6/2012,0.038075886,0.105046855,0.142801529,0.176062183,-0.011090629,-0.039975545,0.014014525,0.107480586,-0.165195189,-0.039632154,0.007409332,1.014540063
11/7/2012,-0.157652811,-0.217468485,0.069586195,0.402353348,-0.066562133,-0.134296755,-0.043398486,-0.040392743,-0.176488615,-0.039861055,-0.129694272,1.365625886
11/8/2012,-0.208010954,-0.336288489,-0.125684305,-0.076157082,-0.029292721,-0.284212563,-0.047451709,-0.104213814,-0.204444839,-0.048246933,-0.18959922,1.512545313
11/9/2012,-0.150349496,-0.248193828,0.017177416,0.199974978,-0.060380985,-0.151524484,-0.042302836,-0.07971237,-0.200767557,-0.041906651,-0.168398682,1.010519924
11/12/2012,-0.108221296,-0.181445548,0.031510139,-0.138622927,-0.21115573,-0.446703722,-0.034914436,-0.032720493,-0.155475237,-0.036521851,-0.076028112,1.128864377
11/13/2012,-0.173424342,-0.244753537,-0.38411904,-0.041918739,-0.209813062,-0.460579743,-0.03283066,-0.036058651,-0.200833552,-0.038751997,-0.107799127,0.797720949
11/14/2012,-0.239469399,-0.386850666,-0.933326119,-0.589791623,-0.070390285,-0.102656719,-0.059991695,-0.094422539,-0.401312468,-0.035842934,-0.16164786,-0.028606536
11/15/2012,-0.143816496,-0.258828032,-0.805379523,-0.146373664,0.060214506,-0.012816593,-0.029250496,-0.028007924,-0.332626407,-0.045100965,-0.088632906,0.502465037
11/16/2012,-0.168316547,-0.298198441,-0.780946612,0.371044463,-0.106095341,-0.29862626,-0.049772835,-0.118960537,-0.072266576,-0.037579727,-0.190625712,-0.583546065
11/19/2012,-0.185102807,-0.353550589,-0.392883955,-2.392854031,-0.207158714,0.032082445,-0.029742251,-0.221052821,-0.200884835,-0.041746584,-0.097496306,0.130891877
11/20/2012,-0.184489816,-0.323234494,-0.136033569,-2.142267197,-0.225630084,0.008796437,-0.046665664,-0.227933502,-0.257779073,-0.045884902,-0.115897326,0.12865035
11/21/2012,-0.122663772,-0.234803597,-0.419939715,-1.921052029,-0.199641661,0.015161616,-0.027265517,-0.127046681,-0.228685663,-0.042490487,-0.095021582,-0.385396843
11/23/2012,-0.098156508,-0.163673251,-0.093883942,-1.741083672,-0.103192054,0.189691396,-0.027566955,-0.109253315,-0.226905568,-0.037108382,-0.067833008,0.445306577
11/26/2012,-0.108860704,-0.181798105,-0.060670839,-1.549693678,-0.085855312,0.214852811,-0.008168794,-0.108453875,-0.128874083,-0.03948464,-0.036716545,-0.138118199
11/27/2012,-0.115321311,-0.197967978,-0.291711741,-1.714754357,-0.173781358,0.082990385,-0.01354256,-0.132388602,-0.129048801,-0.039175702,-0.007121311,0.413263171
11/28/2012,-0.114068078,-0.192089857,-0.47540526,-1.464868694,-0.219393348,-0.009095407,-0.021810713,-0.189354308,-0.078686062,-0.037088198,-0.055115799,-0.261836125
11/29/2012,-0.116699847,-0.182958367,-0.505709335,-1.60787711,-0.145783251,0.046418319,-0.018182566,-0.214891802,-0.073848473,-0.041329117,-0.051802007,-0.045520631
11/30/2012,-0.19926779,-0.321550826,-0.839589269,-1.686098461,-0.17237517,-0.032751132,-0.031387931,-0.232942126,-0.229536009,-0.039819188,-0.133012361,-0.16353304
